Item Group,Parent Item Group,Is Group,Item Group Name,Description,Tags,Level,Category ID,Parent Category ID
Engine Rebuild Kits,Vehicles & Parts,0,Engine Rebuild Kits,,,1,vp-1-4-7-4,
Engine Timing Components,Vehicles & Parts,0,Engine Timing Components,,,1,vp-1-4-7-5,
Engine Valve Covers,Vehicles & Parts,0,Engine Valve Covers,,,1,vp-1-4-7-6,
Long Blocks,Vehicles & Parts,0,Long Blocks,,,1,vp-1-4-7-7,
Short Blocks,Vehicles & Parts,0,Short Blocks,,,1,vp-1-4-7-8,
Motor Vehicle Exhaust,Vehicles & Parts,0,Motor Vehicle Exhaust,,,1,vp-1-4-8,
Motor Vehicle Frame & Body Parts,Vehicles & Parts,1,Motor Vehicle Frame & Body Parts,,,1,vp-1-4-9,
Bumpers,Motor Vehicle Frame & Body Parts,0,Bumpers,,,2,vp-1-4-9-1,vp-1-4-9
Door Handles,Motor Vehicle Frame & Body Parts,0,Door Handles,,,2,vp-1-4-9-11,vp-1-4-9
Door Seals,Motor Vehicle Frame & Body Parts,0,Door Seals,,,2,vp-1-4-9-13,vp-1-4-9
Doors,Motor Vehicle Frame & Body Parts,0,Doors,,,2,vp-1-4-9-2,vp-1-4-9
Fenders,Motor Vehicle Frame & Body Parts,0,Fenders,,,2,vp-1-4-9-3,vp-1-4-9
Fuel Doors,Motor Vehicle Frame & Body Parts,0,Fuel Doors,,,2,vp-1-4-9-9,vp-1-4-9
Gas Struts,Motor Vehicle Frame & Body Parts,0,Gas Struts,,,2,vp-1-4-9-10,vp-1-4-9
Grilles,Motor Vehicle Frame & Body Parts,0,Grilles,,,2,vp-1-4-9-4,vp-1-4-9
Hoods,Motor Vehicle Frame & Body Parts,0,Hoods,,,2,vp-1-4-9-5,vp-1-4-9
Quarter Panels,Motor Vehicle Frame & Body Parts,0,Quarter Panels,,,2,vp-1-4-9-6,vp-1-4-9
Side Panels,Motor Vehicle Frame & Body Parts,0,Side Panels,,,2,vp-1-4-9-12,vp-1-4-9
Spoilers,Motor Vehicle Frame & Body Parts,0,Spoilers,,,2,vp-1-4-9-7,vp-1-4-9
Trunks,Motor Vehicle Frame & Body Parts,0,Trunks,,,2,vp-1-4-9-8,vp-1-4-9
Bumpers,Vehicles & Parts,0,Bumpers,,,1,vp-1-4-9-1,
Door Handles,Vehicles & Parts,0,Door Handles,,,1,vp-1-4-9-11,
Door Seals,Vehicles & Parts,0,Door Seals,,,1,vp-1-4-9-13,
Doors,Vehicles & Parts,0,Doors,,,1,vp-1-4-9-2,
Fenders,Vehicles & Parts,0,Fenders,,,1,vp-1-4-9-3,
Fuel Doors,Vehicles & Parts,0,Fuel Doors,,,1,vp-1-4-9-9,
Gas Struts,Vehicles & Parts,0,Gas Struts,,,1,vp-1-4-9-10,
Grilles,Vehicles & Parts,0,Grilles,,,1,vp-1-4-9-4,
Hoods,Vehicles & Parts,0,Hoods,,,1,vp-1-4-9-5,
Quarter Panels,Vehicles & Parts,0,Quarter Panels,,,1,vp-1-4-9-6,
Side Panels,Vehicles & Parts,0,Side Panels,,,1,vp-1-4-9-12,
Spoilers,Vehicles & Parts,0,Spoilers,,,1,vp-1-4-9-7,
Trunks,Vehicles & Parts,0,Trunks,,,1,vp-1-4-9-8,
Motor Vehicle Fuel Systems,Vehicles & Parts,1,Motor Vehicle Fuel Systems,,,1,vp-1-4-10,
Carburetors,Motor Vehicle Fuel Systems,0,Carburetors,,,2,vp-1-4-10-1,vp-1-4-10
Fuel Caps,Motor Vehicle Fuel Systems,0,Fuel Caps,,,2,vp-1-4-10-2,vp-1-4-10
Fuel Filters,Motor Vehicle Fuel Systems,0,Fuel Filters,,,2,vp-1-4-10-3,vp-1-4-10
Fuel Injectors,Motor Vehicle Fuel Systems,0,Fuel Injectors,,,2,vp-1-4-10-4,vp-1-4-10
Fuel Lines,Motor Vehicle Fuel Systems,0,Fuel Lines,,,2,vp-1-4-10-5,vp-1-4-10
Fuel Pressure Regulators,Motor Vehicle Fuel Systems,0,Fuel Pressure Regulators,,,2,vp-1-4-10-6,vp-1-4-10
Fuel Pumps,Motor Vehicle Fuel Systems,0,Fuel Pumps,,,2,vp-1-4-10-7,vp-1-4-10
Fuel Tanks,Motor Vehicle Fuel Systems,0,Fuel Tanks,,,2,vp-1-4-10-8,vp-1-4-10
Carburetors,Vehicles & Parts,0,Carburetors,,,1,vp-1-4-10-1,
Fuel Caps,Vehicles & Parts,0,Fuel Caps,,,1,vp-1-4-10-2,
Fuel Filters,Vehicles & Parts,0,Fuel Filters,,,1,vp-1-4-10-3,
Fuel Injectors,Vehicles & Parts,0,Fuel Injectors,,,1,vp-1-4-10-4,
Fuel Lines,Vehicles & Parts,0,Fuel Lines,,,1,vp-1-4-10-5,
Fuel Pressure Regulators,Vehicles & Parts,0,Fuel Pressure Regulators,,,1,vp-1-4-10-6,
Fuel Pumps,Vehicles & Parts,0,Fuel Pumps,,,1,vp-1-4-10-7,
Fuel Tanks,Vehicles & Parts,0,Fuel Tanks,,,1,vp-1-4-10-8,
Motor Vehicle Interior Fittings,Vehicles & Parts,1,Motor Vehicle Interior Fittings,,,1,vp-1-4-11,
Car Mirrors,Motor Vehicle Interior Fittings,0,Car Mirrors,,,2,vp-1-4-11-1,vp-1-4-11
Car Organizers,Motor Vehicle Interior Fittings,0,Car Organizers,,,2,vp-1-4-11-2,vp-1-4-11
Floor Mats,Motor Vehicle Interior Fittings,0,Floor Mats,,,2,vp-1-4-11-3,vp-1-4-11
Pedal Sets,Motor Vehicle Interior Fittings,0,Pedal Sets,,,2,vp-1-4-11-4,vp-1-4-11
Seat Covers,Motor Vehicle Interior Fittings,0,Seat Covers,,,2,vp-1-4-11-5,vp-1-4-11
Steering Wheel Covers,Motor Vehicle Interior Fittings,0,Steering Wheel Covers,,,2,vp-1-4-11-6,vp-1-4-11
Sun Shades,Motor Vehicle Interior Fittings,0,Sun Shades,,,2,vp-1-4-11-7,vp-1-4-11
Car Mirrors,Vehicles & Parts,0,Car Mirrors,,,1,vp-1-4-11-1,
Car Organizers,Vehicles & Parts,0,Car Organizers,,,1,vp-1-4-11-2,
Floor Mats,Vehicles & Parts,0,Floor Mats,,,1,vp-1-4-11-3,
Pedal Sets,Vehicles & Parts,0,Pedal Sets,,,1,vp-1-4-11-4,
Seat Covers,Vehicles & Parts,0,Seat Covers,,,1,vp-1-4-11-5,
Steering Wheel Covers,Vehicles & Parts,0,Steering Wheel Covers,,,1,vp-1-4-11-6,
Sun Shades,Vehicles & Parts,0,Sun Shades,,,1,vp-1-4-11-7,
Motor Vehicle Lighting,Vehicles & Parts,1,Motor Vehicle Lighting,,,1,vp-1-4-12,
Fog Lights,Motor Vehicle Lighting,0,Fog Lights,,,2,vp-1-4-12-1,vp-1-4-12
Headlights,Motor Vehicle Lighting,0,Headlights,,,2,vp-1-4-12-2,vp-1-4-12
Light Bars,Motor Vehicle Lighting,0,Light Bars,,,2,vp-1-4-12-3,vp-1-4-12
Light Bulbs,Motor Vehicle Lighting,0,Light Bulbs,,,2,vp-1-4-12-4,vp-1-4-12
Light Covers,Motor Vehicle Lighting,0,Light Covers,,,2,vp-1-4-12-5,vp-1-4-12
Light Switches,Motor Vehicle Lighting,0,Light Switches,,,2,vp-1-4-12-6,vp-1-4-12
Tail Lights,Motor Vehicle Lighting,0,Tail Lights,,,2,vp-1-4-12-7,vp-1-4-12
Turn Signals,Motor Vehicle Lighting,0,Turn Signals,,,2,vp-1-4-12-8,vp-1-4-12
Fog Lights,Vehicles & Parts,0,Fog Lights,,,1,vp-1-4-12-1,
Headlights,Vehicles & Parts,0,Headlights,,,1,vp-1-4-12-2,
Light Bars,Vehicles & Parts,0,Light Bars,,,1,vp-1-4-12-3,
Light Bulbs,Vehicles & Parts,0,Light Bulbs,,,1,vp-1-4-12-4,
Light Covers,Vehicles & Parts,0,Light Covers,,,1,vp-1-4-12-5,
Light Switches,Vehicles & Parts,0,Light Switches,,,1,vp-1-4-12-6,
Tail Lights,Vehicles & Parts,0,Tail Lights,,,1,vp-1-4-12-7,
Turn Signals,Vehicles & Parts,0,Turn Signals,,,1,vp-1-4-12-8,
Motor Vehicle Mirrors,Vehicles & Parts,0,Motor Vehicle Mirrors,,,1,vp-1-4-13,
Motor Vehicle Power & Electrical Systems,Vehicles & Parts,1,Motor Vehicle Power & Electrical Systems,,,1,vp-1-4-14,
Alternator Parts,Motor Vehicle Power & Electrical Systems,0,Alternator Parts,,,2,vp-1-4-14-9,vp-1-4-14
Alternators,Motor Vehicle Power & Electrical Systems,0,Alternators,,,2,vp-1-4-14-1,vp-1-4-14
Batteries,Motor Vehicle Power & Electrical Systems,0,Batteries,,,2,vp-1-4-14-2,vp-1-4-14
Fuses,Motor Vehicle Power & Electrical Systems,0,Fuses,,,2,vp-1-4-14-3,vp-1-4-14
Ignition Switches,Motor Vehicle Power & Electrical Systems,0,Ignition Switches,,,2,vp-1-4-14-10,vp-1-4-14
Relays,Motor Vehicle Power & Electrical Systems,0,Relays,,,2,vp-1-4-14-4,vp-1-4-14
Spark Plugs,Motor Vehicle Power & Electrical Systems,0,Spark Plugs,,,2,vp-1-4-14-5,vp-1-4-14
Starters,Motor Vehicle Power & Electrical Systems,0,Starters,,,2,vp-1-4-14-6,vp-1-4-14
Voltage Regulators,Motor Vehicle Power & Electrical Systems,0,Voltage Regulators,,,2,vp-1-4-14-7,vp-1-4-14
Wiring Harnesses,Motor Vehicle Power & Electrical Systems,0,Wiring Harnesses,,,2,vp-1-4-14-8,vp-1-4-14
Alternator Parts,Vehicles & Parts,0,Alternator Parts,,,1,vp-1-4-14-9,
Alternators,Vehicles & Parts,0,Alternators,,,1,vp-1-4-14-1,
Batteries,Vehicles & Parts,0,Batteries,,,1,vp-1-4-14-2,
Fuses,Vehicles & Parts,0,Fuses,,,1,vp-1-4-14-3,
Ignition Switches,Vehicles & Parts,0,Ignition Switches,,,1,vp-1-4-14-10,
Relays,Vehicles & Parts,0,Relays,,,1,vp-1-4-14-4,
Spark Plugs,Vehicles & Parts,0,Spark Plugs,,,1,vp-1-4-14-5,
Starters,Vehicles & Parts,0,Starters,,,1,vp-1-4-14-6,
Voltage Regulators,Vehicles & Parts,0,Voltage Regulators,,,1,vp-1-4-14-7,
Wiring Harnesses,Vehicles & Parts,0,Wiring Harnesses,,,1,vp-1-4-14-8,
Motor Vehicle Seating,Vehicles & Parts,1,Motor Vehicle Seating,,,1,vp-1-4-15,
Front Seats,Motor Vehicle Seating,0,Front Seats,,,2,vp-1-4-15-1,vp-1-4-15
Rear Seats,Motor Vehicle Seating,0,Rear Seats,,,2,vp-1-4-15-2,vp-1-4-15
Front Seats,Vehicles & Parts,0,Front Seats,,,1,vp-1-4-15-1,
Rear Seats,Vehicles & Parts,0,Rear Seats,,,1,vp-1-4-15-2,
Motor Vehicle Sensors & Gauges,Vehicles & Parts,1,Motor Vehicle Sensors & Gauges,,,1,vp-1-4-16,
Air Intake Temperature Sensors,Motor Vehicle Sensors & Gauges,0,Air Intake Temperature Sensors,,,2,vp-1-4-16-15,vp-1-4-16
Coolant Temperature Sensors,Motor Vehicle Sensors & Gauges,0,Coolant Temperature Sensors,,,2,vp-1-4-16-13,vp-1-4-16
Fuel Level Sensors,Motor Vehicle Sensors & Gauges,0,Fuel Level Sensors,,,2,vp-1-4-16-1,vp-1-4-16
Knock Sensors,Motor Vehicle Sensors & Gauges,0,Knock Sensors,,,2,vp-1-4-16-12,vp-1-4-16
Manifold Absolute Pressure (MAP) Sensors,Motor Vehicle Sensors & Gauges,0,Manifold Absolute Pressure (MAP) Sensors,,,2,vp-1-4-16-14,vp-1-4-16
Mass Air Flow (MAF) Sensors,Motor Vehicle Sensors & Gauges,0,Mass Air Flow (MAF) Sensors,,,2,vp-1-4-16-11,vp-1-4-16
Odometers,Motor Vehicle Sensors & Gauges,0,Odometers,,,2,vp-1-4-16-2,vp-1-4-16
Oxygen Sensors,Motor Vehicle Sensors & Gauges,0,Oxygen Sensors,,,2,vp-1-4-16-3,vp-1-4-16
Parking Sensors,Motor Vehicle Sensors & Gauges,0,Parking Sensors,,,2,vp-1-4-16-10,vp-1-4-16
Pressure Sensors,Motor Vehicle Sensors & Gauges,0,Pressure Sensors,,,2,vp-1-4-16-4,vp-1-4-16
Rain Sensors,Motor Vehicle Sensors & Gauges,0,Rain Sensors,,,2,vp-1-4-16-9,vp-1-4-16
Speed Sensors,Motor Vehicle Sensors & Gauges,0,Speed Sensors,,,2,vp-1-4-16-5,vp-1-4-16
Speedometers,Motor Vehicle Sensors & Gauges,0,Speedometers,,,2,vp-1-4-16-6,vp-1-4-16
Tachometers,Motor Vehicle Sensors & Gauges,0,Tachometers,,,2,vp-1-4-16-7,vp-1-4-16
Temperature Sensors,Motor Vehicle Sensors & Gauges,0,Temperature Sensors,,,2,vp-1-4-16-8,vp-1-4-16
Air Intake Temperature Sensors,Vehicles & Parts,0,Air Intake Temperature Sensors,,,1,vp-1-4-16-15,
Coolant Temperature Sensors,Vehicles & Parts,0,Coolant Temperature Sensors,,,1,vp-1-4-16-13,
Fuel Level Sensors,Vehicles & Parts,0,Fuel Level Sensors,,,1,vp-1-4-16-1,
Knock Sensors,Vehicles & Parts,0,Knock Sensors,,,1,vp-1-4-16-12,
Manifold Absolute Pressure (MAP) Sensors,Vehicles & Parts,0,Manifold Absolute Pressure (MAP) Sensors,,,1,vp-1-4-16-14,
Mass Air Flow (MAF) Sensors,Vehicles & Parts,0,Mass Air Flow (MAF) Sensors,,,1,vp-1-4-16-11,
Odometers,Vehicles & Parts,0,Odometers,,,1,vp-1-4-16-2,
Oxygen Sensors,Vehicles & Parts,0,Oxygen Sensors,,,1,vp-1-4-16-3,
Parking Sensors,Vehicles & Parts,0,Parking Sensors,,,1,vp-1-4-16-10,
Pressure Sensors,Vehicles & Parts,0,Pressure Sensors,,,1,vp-1-4-16-4,
Rain Sensors,Vehicles & Parts,0,Rain Sensors,,,1,vp-1-4-16-9,
Speed Sensors,Vehicles & Parts,0,Speed Sensors,,,1,vp-1-4-16-5,
Speedometers,Vehicles & Parts,0,Speedometers,,,1,vp-1-4-16-6,
Tachometers,Vehicles & Parts,0,Tachometers,,,1,vp-1-4-16-7,
Temperature Sensors,Vehicles & Parts,0,Temperature Sensors,,,1,vp-1-4-16-8,
Motor Vehicle Suspension Parts,Vehicles & Parts,1,Motor Vehicle Suspension Parts,,,1,vp-1-4-17,
Ball Joints,Motor Vehicle Suspension Parts,0,Ball Joints,,,2,vp-1-4-17-1,vp-1-4-17
Coil Springs,Motor Vehicle Suspension Parts,0,Coil Springs,,,2,vp-1-4-17-2,vp-1-4-17
Control Arms,Motor Vehicle Suspension Parts,0,Control Arms,,,2,vp-1-4-17-3,vp-1-4-17
Leaf Springs,Motor Vehicle Suspension Parts,0,Leaf Springs,,,2,vp-1-4-17-4,vp-1-4-17
Shock Absorbers,Motor Vehicle Suspension Parts,0,Shock Absorbers,,,2,vp-1-4-17-5,vp-1-4-17
Struts,Motor Vehicle Suspension Parts,0,Struts,,,2,vp-1-4-17-6,vp-1-4-17
Suspension Bushings,Motor Vehicle Suspension Parts,0,Suspension Bushings,,,2,vp-1-4-17-7,vp-1-4-17
Sway Bars,Motor Vehicle Suspension Parts,0,Sway Bars,,,2,vp-1-4-17-8,vp-1-4-17
Ball Joints,Vehicles & Parts,0,Ball Joints,,,1,vp-1-4-17-1,
Coil Springs,Vehicles & Parts,0,Coil Springs,,,1,vp-1-4-17-2,
Control Arms,Vehicles & Parts,0,Control Arms,,,1,vp-1-4-17-3,
Leaf Springs,Vehicles & Parts,0,Leaf Springs,,,1,vp-1-4-17-4,
Shock Absorbers,Vehicles & Parts,0,Shock Absorbers,,,1,vp-1-4-17-5,
Struts,Vehicles & Parts,0,Struts,,,1,vp-1-4-17-6,
Suspension Bushings,Vehicles & Parts,0,Suspension Bushings,,,1,vp-1-4-17-7,
Sway Bars,Vehicles & Parts,0,Sway Bars,,,1,vp-1-4-17-8,
Motor Vehicle Towing,Vehicles & Parts,1,Motor Vehicle Towing,,,1,vp-1-4-18,
Hitch Balls,Motor Vehicle Towing,0,Hitch Balls,,,2,vp-1-4-18-1,vp-1-4-18
Hitch Mounts,Motor Vehicle Towing,0,Hitch Mounts,,,2,vp-1-4-18-2,vp-1-4-18
Tow Bars,Motor Vehicle Towing,0,Tow Bars,,,2,vp-1-4-18-3,vp-1-4-18
Tow Straps,Motor Vehicle Towing,0,Tow Straps,,,2,vp-1-4-18-4,vp-1-4-18
Trailer Brakes,Motor Vehicle Towing,0,Trailer Brakes,,,2,vp-1-4-18-5,vp-1-4-18
Trailer Hitches,Motor Vehicle Towing,0,Trailer Hitches,,,2,vp-1-4-18-6,vp-1-4-18
Trailer Lights,Motor Vehicle Towing,0,Trailer Lights,,,2,vp-1-4-18-7,vp-1-4-18
Trailer Wiring,Motor Vehicle Towing,0,Trailer Wiring,,,2,vp-1-4-18-8,vp-1-4-18
Hitch Balls,Vehicles & Parts,0,Hitch Balls,,,1,vp-1-4-18-1,
Hitch Mounts,Vehicles & Parts,0,Hitch Mounts,,,1,vp-1-4-18-2,
Tow Bars,Vehicles & Parts,0,Tow Bars,,,1,vp-1-4-18-3,
Tow Straps,Vehicles & Parts,0,Tow Straps,,,1,vp-1-4-18-4,
Trailer Brakes,Vehicles & Parts,0,Trailer Brakes,,,1,vp-1-4-18-5,
Trailer Hitches,Vehicles & Parts,0,Trailer Hitches,,,1,vp-1-4-18-6,
Trailer Lights,Vehicles & Parts,0,Trailer Lights,,,1,vp-1-4-18-7,
Trailer Wiring,Vehicles & Parts,0,Trailer Wiring,,,1,vp-1-4-18-8,
Motor Vehicle Transmission & Drivetrain Parts,Vehicles & Parts,1,Motor Vehicle Transmission & Drivetrain Parts,,,1,vp-1-4-19,
Axles,Motor Vehicle Transmission & Drivetrain Parts,0,Axles,,,2,vp-1-4-19-1,vp-1-4-19
CV Boots,Motor Vehicle Transmission & Drivetrain Parts,0,CV Boots,,,2,vp-1-4-19-12,vp-1-4-19
CV Joints,Motor Vehicle Transmission & Drivetrain Parts,0,CV Joints,,,2,vp-1-4-19-11,vp-1-4-19
Clutch Discs,Motor Vehicle Transmission & Drivetrain Parts,0,Clutch Discs,,,2,vp-1-4-19-14,vp-1-4-19
Clutch Lines,Motor Vehicle Transmission & Drivetrain Parts,0,Clutch Lines,,,2,vp-1-4-19-17,vp-1-4-19
Clutch Master Cylinders,Motor Vehicle Transmission & Drivetrain Parts,0,Clutch Master Cylinders,,,2,vp-1-4-19-9,vp-1-4-19
Clutch Pressure Plates,Motor Vehicle Transmission & Drivetrain Parts,0,Clutch Pressure Plates,,,2,vp-1-4-19-15,vp-1-4-19
Clutch Release Bearings,Motor Vehicle Transmission & Drivetrain Parts,0,Clutch Release Bearings,,,2,vp-1-4-19-16,vp-1-4-19
Clutch Slave Cylinders,Motor Vehicle Transmission & Drivetrain Parts,0,Clutch Slave Cylinders,,,2,vp-1-4-19-10,vp-1-4-19
Clutches,Motor Vehicle Transmission & Drivetrain Parts,0,Clutches,,,2,vp-1-4-19-2,vp-1-4-19
Differentials,Motor Vehicle Transmission & Drivetrain Parts,0,Differentials,,,2,vp-1-4-19-3,vp-1-4-19
Drive Shafts,Motor Vehicle Transmission & Drivetrain Parts,0,Drive Shafts,,,2,vp-1-4-19-4,vp-1-4-19
Flywheels,Motor Vehicle Transmission & Drivetrain Parts,0,Flywheels,,,2,vp-1-4-19-13,vp-1-4-19
Propshafts,Motor Vehicle Transmission & Drivetrain Parts,0,Propshafts,,,2,vp-1-4-19-19,vp-1-4-19
Transmission Coolers,Motor Vehicle Transmission & Drivetrain Parts,0,Transmission Coolers,,,2,vp-1-4-19-5,vp-1-4-19
Transmission Filters,Motor Vehicle Transmission & Drivetrain Parts,0,Transmission Filters,,,2,vp-1-4-19-18,vp-1-4-19
Transmission Fluid,Motor Vehicle Transmission & Drivetrain Parts,0,Transmission Fluid,,,2,vp-1-4-19-6,vp-1-4-19
Transmission Mounts,Motor Vehicle Transmission & Drivetrain Parts,0,Transmission Mounts,,,2,vp-1-4-19-7,vp-1-4-19
Transmissions,Motor Vehicle Transmission & Drivetrain Parts,0,Transmissions,,,2,vp-1-4-19-8,vp-1-4-19
Axles,Vehicles & Parts,0,Axles,,,1,vp-1-4-19-1,
CV Boots,Vehicles & Parts,0,CV Boots,,,1,vp-1-4-19-12,
CV Joints,Vehicles & Parts,0,CV Joints,,,1,vp-1-4-19-11,
Clutch Discs,Vehicles & Parts,0,Clutch Discs,,,1,vp-1-4-19-14,
Clutch Lines,Vehicles & Parts,0,Clutch Lines,,,1,vp-1-4-19-17,
Clutch Master Cylinders,Vehicles & Parts,0,Clutch Master Cylinders,,,1,vp-1-4-19-9,
Clutch Pressure Plates,Vehicles & Parts,0,Clutch Pressure Plates,,,1,vp-1-4-19-15,
Clutch Release Bearings,Vehicles & Parts,0,Clutch Release Bearings,,,1,vp-1-4-19-16,
Clutch Slave Cylinders,Vehicles & Parts,0,Clutch Slave Cylinders,,,1,vp-1-4-19-10,
Clutches,Vehicles & Parts,0,Clutches,,,1,vp-1-4-19-2,
Differentials,Vehicles & Parts,0,Differentials,,,1,vp-1-4-19-3,
Drive Shafts,Vehicles & Parts,0,Drive Shafts,,,1,vp-1-4-19-4,
Flywheels,Vehicles & Parts,0,Flywheels,,,1,vp-1-4-19-13,
Propshafts,Vehicles & Parts,0,Propshafts,,,1,vp-1-4-19-19,
Transmission Coolers,Vehicles & Parts,0,Transmission Coolers,,,1,vp-1-4-19-5,
Transmission Filters,Vehicles & Parts,0,Transmission Filters,,,1,vp-1-4-19-18,
Transmission Fluid,Vehicles & Parts,0,Transmission Fluid,,,1,vp-1-4-19-6,
Transmission Mounts,Vehicles & Parts,0,Transmission Mounts,,,1,vp-1-4-19-7,
Transmissions,Vehicles & Parts,0,Transmissions,,,1,vp-1-4-19-8,
Motor Vehicle Wheel Systems,Vehicles & Parts,1,Motor Vehicle Wheel Systems,,,1,vp-1-4-20,
Motor Vehicle Rims & Wheels,Motor Vehicle Wheel Systems,0,Motor Vehicle Rims & Wheels,,,2,vp-1-4-20-1,vp-1-4-20
Motor Vehicle Tire Accessories,Motor Vehicle Wheel Systems,0,Motor Vehicle Tire Accessories,,,2,vp-1-4-20-2,vp-1-4-20
Motor Vehicle Tires,Motor Vehicle Wheel Systems,0,Motor Vehicle Tires,,,2,vp-1-4-20-3,vp-1-4-20
Motor Vehicle Wheel Parts,Motor Vehicle Wheel Systems,0,Motor Vehicle Wheel Parts,,,2,vp-1-4-20-4,vp-1-4-20
Motor Vehicle Rims & Wheels,Vehicles & Parts,1,Motor Vehicle Rims & Wheels,,,1,vp-1-4-20-1,
Automotive Rims & Wheels,Motor Vehicle Rims & Wheels,0,Automotive Rims & Wheels,,,2,vp-1-4-20-1-1,vp-1-4-20-1
Motorcycle Rims & Wheels,Motor Vehicle Rims & Wheels,0,Motorcycle Rims & Wheels,,,2,vp-1-4-20-1-2,vp-1-4-20-1
Off-Road and All-Terrain Vehicle Rims & Wheels,Motor Vehicle Rims & Wheels,0,Off-Road and All-Terrain Vehicle Rims & Wheels,,,2,vp-1-4-20-1-3,vp-1-4-20-1
Automotive Rims & Wheels,Vehicles & Parts,0,Automotive Rims & Wheels,,,1,vp-1-4-20-1-1,
Motorcycle Rims & Wheels,Vehicles & Parts,0,Motorcycle Rims & Wheels,,,1,vp-1-4-20-1-2,
Off-Road and All-Terrain Vehicle Rims & Wheels,Vehicles & Parts,0,Off-Road and All-Terrain Vehicle Rims & Wheels,,,1,vp-1-4-20-1-3,
Motor Vehicle Tire Accessories,Vehicles & Parts,0,Motor Vehicle Tire Accessories,,,1,vp-1-4-20-2,
Motor Vehicle Tires,Vehicles & Parts,1,Motor Vehicle Tires,,,1,vp-1-4-20-3,
Automotive Tires,Motor Vehicle Tires,0,Automotive Tires,,,2,vp-1-4-20-3-1,vp-1-4-20-3
Motorcycle Tires,Motor Vehicle Tires,0,Motorcycle Tires,,,2,vp-1-4-20-3-2,vp-1-4-20-3
Off-Road and All-Terrain Vehicle Tires,Motor Vehicle Tires,0,Off-Road and All-Terrain Vehicle Tires,,,2,vp-1-4-20-3-3,vp-1-4-20-3
Automotive Tires,Vehicles & Parts,0,Automotive Tires,,,1,vp-1-4-20-3-1,
Motorcycle Tires,Vehicles & Parts,0,Motorcycle Tires,,,1,vp-1-4-20-3-2,
Off-Road and All-Terrain Vehicle Tires,Vehicles & Parts,0,Off-Road and All-Terrain Vehicle Tires,,,1,vp-1-4-20-3-3,
Motor Vehicle Wheel Parts,Vehicles & Parts,0,Motor Vehicle Wheel Parts,,,1,vp-1-4-20-4,
Motor Vehicle Window Parts & Accessories,Vehicles & Parts,1,Motor Vehicle Window Parts & Accessories,,,1,vp-1-4-21,
Window Glass,Motor Vehicle Window Parts & Accessories,0,Window Glass,,,2,vp-1-4-21-1,vp-1-4-21
Window Regulators,Motor Vehicle Window Parts & Accessories,0,Window Regulators,,,2,vp-1-4-21-2,vp-1-4-21
Window Seals,Motor Vehicle Window Parts & Accessories,0,Window Seals,,,2,vp-1-4-21-3,vp-1-4-21
Windshield Wiper Systems & Components,Motor Vehicle Window Parts & Accessories,0,Windshield Wiper Systems & Components,,,2,vp-1-4-21-4,vp-1-4-21
Window Glass,Vehicles & Parts,0,Window Glass,,,1,vp-1-4-21-1,
Window Regulators,Vehicles & Parts,0,Window Regulators,,,1,vp-1-4-21-2,
Window Seals,Vehicles & Parts,0,Window Seals,,,1,vp-1-4-21-3,
Windshield Wiper Systems & Components,Vehicles & Parts,1,Windshield Wiper Systems & Components,,,1,vp-1-4-21-4,
Wiper Arms,Windshield Wiper Systems & Components,0,Wiper Arms,,,2,vp-1-4-21-4-3,vp-1-4-21-4
Wiper Blades,Windshield Wiper Systems & Components,0,Wiper Blades,,,2,vp-1-4-21-4-2,vp-1-4-21-4
Wiper Motors,Windshield Wiper Systems & Components,0,Wiper Motors,,,2,vp-1-4-21-4-4,vp-1-4-21-4
Wiper Systems,Windshield Wiper Systems & Components,0,Wiper Systems,,,2,vp-1-4-21-4-1,vp-1-4-21-4
Wiper Arms,Vehicles & Parts,0,Wiper Arms,,,1,vp-1-4-21-4-3,
Wiper Blades,Vehicles & Parts,0,Wiper Blades,,,1,vp-1-4-21-4-2,
Wiper Motors,Vehicles & Parts,0,Wiper Motors,,,1,vp-1-4-21-4-4,
Wiper Systems,Vehicles & Parts,0,Wiper Systems,,,1,vp-1-4-21-4-1,
"Vehicle Maintenance, Care & Decor",Vehicles & Parts,1,"Vehicle Maintenance, Care & Decor",,,1,vp-1-5,
Portable Fuel Cans,"Vehicle Maintenance, Care & Decor",0,Portable Fuel Cans,,,2,vp-1-5-1,vp-1-5
Vehicle Cleaning,"Vehicle Maintenance, Care & Decor",0,Vehicle Cleaning,,,2,vp-1-5-2,vp-1-5
Vehicle Covers,"Vehicle Maintenance, Care & Decor",0,Vehicle Covers,,,2,vp-1-5-3,vp-1-5
Vehicle Decor,"Vehicle Maintenance, Care & Decor",0,Vehicle Decor,,,2,vp-1-5-4,vp-1-5
Vehicle Fluids,"Vehicle Maintenance, Care & Decor",0,Vehicle Fluids,,,2,vp-1-5-5,vp-1-5
Vehicle Paint,"Vehicle Maintenance, Care & Decor",0,Vehicle Paint,,,2,vp-1-5-6,vp-1-5
Vehicle Repair & Specialty Tools,"Vehicle Maintenance, Care & Decor",0,Vehicle Repair & Specialty Tools,,,2,vp-1-5-7,vp-1-5
Portable Fuel Cans,Vehicles & Parts,0,Portable Fuel Cans,,,1,vp-1-5-1,
Vehicle Cleaning,Vehicles & Parts,1,Vehicle Cleaning,,,1,vp-1-5-2,
